,playerID,yearID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA
106344,fuentjo01,2019,COL,NL,24,55,8,12,1,0,3,7.0,1.0,0.0,1,20.0,0.0,0.0,0.0,0.0,0.0,0.218
106345,fulmeca01,2019,CHA,AL,20,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106346,gagnodr01,2019,NYN,NL,18,3,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.333
106347,galero01,2019,LAN,NL,5,15,1,2,0,0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,1.0,0.133
106348,gallaca01,2019,KCA,AL,45,126,14,30,7,0,3,12.0,0.0,1.0,11,28.0,0.0,3.0,1.0,1.0,3.0,0.238
106349,gallegi01,2019,SLN,NL,66,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
106350,galleza01,2019,MIA,NL,7,10,1,1,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.1
106351,galleza01,2019,ARI,NL,8,9,1,1,0,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,4.0,0.0,0.0,0.111
106352,gallois01,2019,MIA,NL,19,54,6,9,1,0,0,1.0,2.0,0.0,0,17.0,0.0,0.0,0.0,0.0,0.0,0.167
106353,gallojo01,2019,TEX,AL,70,241,54,61,15,1,22,49.0,4.0,2.0,52,114.0,4.0,2.0,1.0,1.0,0.0,0.253
106354,galvifr01,2019,TOR,AL,115,450,55,120,24,1,18,54.0,4.0,1.0,21,112.0,1.0,0.0,1.0,1.0,11.0,0.267
106355,galvifr01,2019,CIN,NL,32,107,12,25,4,0,5,16.0,0.0,1.0,7,33.0,0.0,1.0,0.0,1.0,3.0,0.234
106356,gamelbe01,2019,MIL,NL,134,311,47,77,18,0,7,33.0,2.0,2.0,40,104.0,2.0,3.0,0.0,2.0,0.0,0.248
106357,gantjo01,2019,SLN,NL,64,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
106358,garciar01,2019,SFN,NL,18,42,5,6,1,0,2,5.0,0.0,0.0,4,21.0,1.0,0.0,0.0,0.0,1.0,0.143
106359,garciav01,2019,TBA,AL,125,489,61,138,25,2,20,72.0,10.0,4.0,31,125.0,2.0,7.0,0.0,3.0,15.0,0.282
106360,garcibr01,2019,DET,AL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106361,garcied01,2019,PHI,NL,37,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106362,garcigr01,2019,SDN,NL,134,311,52,77,13,4,4,31.0,0.0,2.0,53,83.0,1.0,5.0,1.0,2.0,4.0,0.248
106363,garcija04,2019,MIA,NL,53,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106364,garcile02,2019,CHA,AL,140,577,93,161,27,3,8,40.0,15.0,5.0,21,139.0,0.0,6.0,11.0,3.0,6.0,0.279
106365,garcilu03,2019,LAA,AL,64,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106366,garciri01,2019,COL,NL,2,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106367,garciro02,2019,CHN,NL,31,72,8,15,2,2,5,11.0,0.0,0.0,7,35.0,0.0,0.0,0.0,1.0,2.0,0.208
106368,garciyi01,2019,LAN,NL,64,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106369,gardnbr01,2019,NYA,AL,141,491,86,123,26,7,28,74.0,10.0,2.0,52,108.0,0.0,4.0,0.0,3.0,6.0,0.251
106370,garliky01,2019,LAN,NL,30,48,8,12,4,0,3,6.0,0.0,0.0,5,19.0,1.0,0.0,0.0,0.0,0.0,0.25
106371,garnedu01,2019,LAA,AL,28,69,11,16,3,0,2,7.0,0.0,0.0,8,18.0,0.0,4.0,0.0,0.0,1.0,0.232
106372,garnedu01,2019,OAK,AL,7,17,3,5,2,0,1,7.0,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.294
106373,garream01,2019,CIN,NL,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106374,garrere01,2019,DET,AL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106375,gartory01,2019,SEA,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106376,garvemi01,2019,MIN,AL,93,311,70,85,16,1,31,67.0,0.0,0.0,41,87.0,0.0,5.0,0.0,2.0,5.0,0.273
106377,gausmke01,2019,ATL,NL,16,27,1,1,0,0,0,0.0,0.0,0.0,0,18.0,0.0,0.0,0.0,0.0,1.0,0.037
106378,gausmke01,2019,CIN,NL,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106379,gavigsa01,2019,TOR,AL,52,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106380,gearrco01,2019,SEA,AL,48,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106381,gearrco01,2019,NYA,AL,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106382,gennesc01,2019,CIN,NL,21,69,4,15,3,0,0,5.0,0.0,0.0,1,20.0,0.0,1.0,0.0,1.0,0.0,0.217
106383,gennesc01,2019,SFN,NL,21,64,11,15,4,0,2,6.0,0.0,0.0,1,21.0,0.0,1.0,0.0,1.0,1.0,0.234
106384,gerbemi01,2019,SFN,NL,12,24,0,1,1,0,0,0.0,0.0,0.0,2,15.0,0.0,0.0,0.0,0.0,0.0,0.042
106385,germado01,2019,NYA,AL,27,8,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,1.0,0.0
106386,gibauia01,2019,TBA,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106387,gibauia01,2019,TEX,AL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106388,gibsoky01,2019,MIN,AL,34,1,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0
106389,gileske01,2019,TOR,AL,53,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106390,gilmase01,2019,BAL,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106391,ginkeke01,2019,ARI,NL,25,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106392,giolilu01,2019,CHA,AL,29,4,0,1,0,0,0,2.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.25
106393,givenmy01,2019,BAL,AL,58,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106394,glasnty01,2019,TBA,AL,12,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106395,godleza01,2019,ARI,NL,27,18,3,3,0,0,0,2.0,0.0,0.0,3,9.0,0.0,0.0,1.0,0.0,0.0,0.167
106396,godleza01,2019,TOR,AL,6,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106397,goinsry01,2019,CHA,AL,52,144,13,36,6,1,2,10.0,0.0,1.0,17,44.0,1.0,1.0,1.0,0.0,7.0,0.25
106398,goldspa01,2019,SLN,NL,161,597,97,155,25,1,34,97.0,3.0,1.0,78,166.0,2.0,2.0,0.0,3.0,11.0,0.26
106399,gomesya01,2019,WAS,NL,97,314,36,70,16,0,12,43.0,2.0,0.0,38,84.0,6.0,5.0,0.0,1.0,7.0,0.223
106400,gomezca01,2019,NYN,NL,34,86,10,17,3,0,3,10.0,4.0,1.0,7,30.0,0.0,3.0,2.0,1.0,3.0,0.198
106401,gomezje01,2019,TEX,AL,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106402,gonsoto01,2019,LAN,NL,11,13,2,4,0,0,0,1.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.308
106403,gonzaca01,2019,CLE,AL,30,105,13,22,1,0,2,7.0,0.0,1.0,10,33.0,0.0,1.0,0.0,1.0,2.0,0.21
106404,gonzaca01,2019,CHN,NL,15,40,8,7,2,0,1,3.0,0.0,2.0,8,19.0,1.0,0.0,0.0,1.0,1.0,0.175
106405,gonzach01,2019,COL,NL,14,24,0,1,0,0,0,2.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.042
106406,gonzaer01,2019,PIT,NL,53,142,15,36,4,1,1,6.0,4.0,1.0,9,37.0,3.0,1.0,3.0,1.0,5.0,0.254
106407,gonzagi01,2019,MIL,NL,19,25,1,1,0,0,0,0.0,0.0,0.0,1,17.0,0.0,0.0,2.0,0.0,0.0,0.04
106408,gonzama01,2019,MIN,AL,114,425,52,112,19,0,15,55.0,1.0,0.0,31,98.0,2.0,6.0,0.0,1.0,7.0,0.264
106409,gonzama02,2019,SEA,AL,34,5,1,1,1,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.2
106410,goodrni01,2019,DET,AL,112,423,61,105,27,5,12,45.0,12.0,3.0,46,138.0,1.0,1.0,0.0,2.0,7.0,0.248
106411,goodwbr01,2019,LAA,AL,136,413,65,108,29,3,17,47.0,7.0,3.0,38,129.0,2.0,3.0,1.0,3.0,3.0,0.262
106412,goodyni01,2019,CLE,AL,39,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106413,gordoal01,2019,KCA,AL,150,556,77,148,31,1,13,76.0,5.0,3.0,51,100.0,4.0,19.0,1.0,6.0,13.0,0.266
106414,gordode01,2019,SEA,AL,117,393,36,108,12,6,3,34.0,22.0,5.0,18,61.0,1.0,1.0,3.0,6.0,8.0,0.275
106415,gorete01,2019,KCA,AL,37,51,13,14,2,1,0,1.0,13.0,5.0,6,18.0,0.0,1.0,0.0,0.0,0.0,0.275
106416,gosseph01,2019,PHI,NL,44,65,5,17,3,0,0,7.0,0.0,0.0,3,16.0,0.0,0.0,0.0,0.0,1.0,0.262
106417,gotttr01,2019,SFN,NL,50,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106418,gourryu01,2019,HOU,AL,144,564,85,168,40,2,31,104.0,5.0,3.0,37,65.0,2.0,5.0,0.0,6.0,12.0,0.298
106419,gracema02,2019,WAS,NL,51,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
106420,grandcu01,2019,MIA,NL,138,317,44,58,17,1,12,34.0,0.0,3.0,41,98.0,1.0,3.0,0.0,2.0,3.0,0.183
106421,grandya01,2019,MIL,NL,153,513,79,126,26,2,28,77.0,5.0,1.0,109,139.0,2.0,5.0,0.0,5.0,16.0,0.246
106422,gratebr01,2019,MIN,AL,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106423,grateju01,2019,CIN,NL,6,18,1,4,0,0,0,1.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.222
106424,grayjo02,2019,COL,NL,27,47,1,3,0,0,0,1.0,0.0,0.0,3,22.0,0.0,0.0,9.0,0.0,2.0,0.064
106425,grayso01,2019,CIN,NL,34,46,3,7,0,1,0,3.0,0.0,0.0,2,19.0,0.0,0.0,12.0,0.0,0.0,0.152
106426,greench03,2019,NYA,AL,54,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106427,greensh02,2019,DET,AL,38,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106428,greensh02,2019,ATL,NL,27,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106429,greenza01,2019,SFN,NL,8,14,1,2,1,0,0,1.0,0.0,0.0,2,6.0,0.0,0.0,0.0,0.0,2.0,0.143
106430,gregelu01,2019,SLN,NL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106431,gregodi01,2019,NYA,AL,82,324,47,77,14,2,16,61.0,2.0,1.0,17,53.0,1.0,1.0,0.0,2.0,5.0,0.238
106432,greingr01,2019,DET,AL,58,208,18,42,5,1,5,19.0,0.0,0.0,13,70.0,0.0,1.0,1.0,1.0,5.0,0.202
106433,greinza01,2019,ARI,NL,26,48,7,13,4,1,3,8.0,1.0,0.0,2,11.0,0.0,0.0,4.0,0.0,2.0,0.271
106434,greinza01,2019,HOU,AL,10,2,0,1,0,0,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
106435,grichra01,2019,TOR,AL,151,586,75,136,29,5,31,80.0,2.0,1.0,35,163.0,0.0,5.0,0.0,2.0,20.0,0.232
106436,grishtr01,2019,MIL,NL,51,156,24,36,6,2,6,24.0,1.0,0.0,20,48.0,0.0,4.0,0.0,3.0,3.0,0.231
106437,grossro01,2019,OAK,AL,138,420,57,101,21,3,6,38.0,9.0,4.0,59,86.0,2.0,1.0,0.0,2.0,7.0,0.24
106438,grotzza01,2019,SEA,AL,14,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106439,grullde01,2019,PHI,NL,4,9,0,1,1,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.111
106440,gsellro01,2019,NYN,NL,52,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106441,guduare01,2019,HOU,AL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106442,guerrde01,2019,MIL,NL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106443,guerrja01,2019,TOR,AL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106444,guerrja01,2019,WAS,NL,40,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
106445,guerrja02,2019,SDN,NL,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106446,guerrju02,2019,MIL,NL,72,3,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.333
106447,guerrta01,2019,MIA,NL,52,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106448,guerrta02,2019,TEX,AL,20,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106449,guerrvl02,2019,TOR,AL,123,464,52,126,26,2,15,69.0,0.0,1.0,46,91.0,0.0,2.0,0.0,2.0,17.0,0.272
106450,guilbta01,2019,SEA,AL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106451,guilllu01,2019,NYN,NL,45,61,8,15,4,0,1,3.0,0.0,0.0,7,14.0,0.0,0.0,2.0,0.0,2.0,0.246
106452,gurrilo01,2019,TOR,AL,84,314,52,87,19,2,20,50.0,6.0,4.0,20,86.0,0.0,5.0,1.0,3.0,4.0,0.277
106453,gustaja01,2019,SFN,NL,23,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106454,gutieke01,2019,KCA,AL,20,73,4,19,2,1,1,11.0,1.0,0.0,5,24.0,0.0,0.0,0.0,1.0,2.0,0.26
106455,guzmaro01,2019,TEX,AL,87,256,34,56,20,0,10,36.0,1.0,2.0,32,87.0,1.0,3.0,0.0,4.0,7.0,0.219
106456,gyorkje01,2019,SLN,NL,38,56,5,11,0,0,2,7.0,2.0,0.0,6,14.0,0.0,0.0,0.0,0.0,1.0,0.196
106457,gyorkje01,2019,LAN,NL,24,36,1,5,1,0,0,2.0,0.0,0.0,3,10.0,0.0,0.0,0.0,0.0,2.0,0.139
106458,haaseer01,2019,CLE,AL,10,16,1,1,0,0,1,3.0,0.0,0.0,1,8.0,0.0,0.0,0.0,0.0,0.0,0.062
106459,haderjo01,2019,MIL,NL,61,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106460,haggesa01,2019,NYN,NL,11,4,2,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
106461,hahnje01,2019,KCA,AL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106462,haleda02,2019,NYA,AL,20,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106463,hallma02,2019,DET,AL,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106464,hamelco01,2019,CHN,NL,27,42,1,6,1,0,0,4.0,0.0,0.0,1,15.0,0.0,1.0,1.0,1.0,2.0,0.143
106465,hamilbi02,2019,KCA,AL,93,275,32,58,12,2,0,12.0,18.0,5.0,25,74.0,0.0,0.0,3.0,2.0,1.0,0.211
106466,hamilbi02,2019,ATL,NL,26,41,9,11,2,0,0,3.0,4.0,1.0,7,13.0,1.0,0.0,0.0,0.0,0.0,0.268
106467,hammejd01,2019,PHI,NL,20,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106468,hampsga01,2019,COL,NL,105,299,40,74,9,4,8,27.0,15.0,3.0,24,88.0,1.0,0.0,2.0,2.0,2.0,0.247
106469,handbr01,2019,CLE,AL,60,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106470,hanigmi01,2019,SEA,AL,63,246,46,54,13,1,15,32.0,4.0,0.0,30,81.0,1.0,5.0,0.0,2.0,3.0,0.22
106471,hansoal01,2019,TOR,AL,18,43,5,7,0,0,0,4.0,1.0,0.0,3,17.0,1.0,1.0,0.0,1.0,0.0,0.163
106472,happia01,2019,CHN,NL,58,140,25,37,7,1,11,30.0,2.0,0.0,15,39.0,0.0,0.0,0.0,1.0,1.0,0.264
106473,happja01,2019,NYA,AL,32,3,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
106474,hardybl01,2019,DET,AL,39,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106475,harpebr03,2019,PHI,NL,157,573,98,149,36,1,35,114.0,15.0,3.0,99,178.0,11.0,6.0,0.0,4.0,10.0,0.26
106476,harpery01,2019,MIN,AL,61,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106477,harrijo05,2019,DET,AL,36,137,10,24,7,1,1,8.0,4.0,2.0,6,27.0,0.0,2.0,0.0,2.0,0.0,0.175
106478,harriwi02,2019,HOU,AL,68,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106479,hartdo01,2019,MIL,NL,4,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106480,hartdo01,2019,NYN,NL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106481,hartlge01,2019,PIT,NL,29,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106482,harvehu01,2019,BAL,AL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106483,harvejo01,2019,NYA,AL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106484,harvejo01,2019,COL,NL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106485,harvema01,2019,LAA,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106486,haselad01,2019,PHI,NL,67,222,30,59,14,0,5,26.0,4.0,0.0,14,60.0,1.0,5.0,1.0,0.0,7.0,0.266
106487,haysau01,2019,BAL,AL,21,68,12,21,6,0,4,13.0,2.0,0.0,7,13.0,0.0,0.0,0.0,0.0,0.0,0.309
106488,healyry01,2019,SEA,AL,47,169,24,40,16,0,7,26.0,0.0,0.0,13,40.0,0.0,1.0,0.0,4.0,1.0,0.237
106489,heanean01,2019,LAA,AL,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106490,hearnta01,2019,TEX,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106491,hechaad01,2019,NYN,NL,60,142,20,29,7,0,5,18.0,3.0,1.0,8,33.0,0.0,1.0,0.0,0.0,2.0,0.204
106492,hechaad01,2019,ATL,NL,24,61,14,20,5,1,4,15.0,0.0,0.0,6,15.0,0.0,2.0,0.0,1.0,1.0,0.328
106493,hedgeau01,2019,SDN,NL,102,312,28,55,9,0,11,36.0,1.0,0.0,27,109.0,3.0,5.0,2.0,1.0,3.0,0.176
106494,heinesc01,2019,TEX,AL,25,75,8,16,6,0,2,7.0,1.0,2.0,9,20.0,0.0,1.0,0.0,0.0,3.0,0.213
106495,heinety01,2019,MIA,NL,5,11,1,3,1,0,1,2.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.273
106496,hellebe01,2019,NYA,AL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106497,hellije01,2019,WAS,NL,9,9,3,1,0,0,0,0.0,0.0,0.0,2,4.0,0.0,0.0,2.0,0.0,0.0,0.111
106498,helslry01,2019,SLN,NL,24,3,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.333
106499,hembrhe01,2019,BOS,AL,45,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106500,hendrky01,2019,CHN,NL,31,54,1,8,1,0,0,5.0,0.0,0.0,2,29.0,0.0,1.0,7.0,0.0,1.0,0.148
106501,hendrli01,2019,OAK,AL,75,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106502,heredgu01,2019,TBA,AL,89,204,31,46,13,0,5,20.0,2.0,2.0,18,60.0,0.0,6.0,2.0,1.0,4.0,0.225
106503,hergeji01,2019,CIN,NL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106504,hermomi01,2019,LAA,AL,18,36,7,5,1,1,0,3.0,2.0,0.0,5,19.0,0.0,4.0,0.0,1.0,1.0,0.139
106505,hernace02,2019,PHI,NL,161,612,77,171,31,3,14,71.0,9.0,2.0,45,100.0,4.0,6.0,0.0,4.0,9.0,0.279
106506,hernada01,2019,CIN,NL,47,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106507,hernada02,2019,BOS,AL,29,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106508,hernael01,2019,MIA,NL,21,19,0,1,0,0,0,0.0,0.0,0.0,1,10.0,0.0,0.0,4.0,0.0,0.0,0.053
106509,hernaen02,2019,LAN,NL,130,414,57,98,19,1,17,64.0,4.0,0.0,36,97.0,3.0,6.0,0.0,4.0,9.0,0.237
106510,hernafe02,2019,SEA,AL,15,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
106511,hernago01,2019,BOS,AL,20,49,5,7,1,2,0,2.0,1.0,0.0,5,14.0,0.0,0.0,2.0,1.0,0.0,0.143
106512,hernajo02,2019,TEX,AL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106513,hernama02,2019,BOS,AL,61,148,18,37,7,0,2,11.0,1.0,2.0,3,42.0,0.0,3.0,1.0,0.0,1.0,0.25
106514,hernate01,2019,TOR,AL,125,417,58,96,19,2,26,65.0,6.0,3.0,45,153.0,1.0,1.0,0.0,1.0,8.0,0.23
106515,herreke01,2019,CHA,AL,57,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106516,herreod01,2019,PHI,NL,39,126,12,28,10,1,1,16.0,2.0,2.0,11,33.0,0.0,1.0,0.0,1.0,0.0,0.222
106517,herrero02,2019,MIA,NL,63,105,10,21,6,0,2,11.0,4.0,1.0,11,27.0,1.0,2.0,1.0,0.0,2.0,0.2
106518,herrmch01,2019,OAK,AL,30,84,9,17,3,0,1,8.0,0.0,0.0,9,29.0,0.0,0.0,1.0,0.0,4.0,0.202
106519,hessda01,2019,BAL,AL,23,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
106520,heywaja01,2019,CHN,NL,147,513,78,129,20,4,21,62.0,8.0,3.0,68,110.0,5.0,5.0,0.0,3.0,12.0,0.251
106521,hicksaa01,2019,NYA,AL,59,221,41,52,10,0,12,36.0,1.0,2.0,31,72.0,0.0,0.0,0.0,3.0,2.0,0.235
106522,hicksjo02,2019,DET,AL,95,319,29,67,15,0,13,35.0,1.0,1.0,13,109.0,0.0,0.0,0.0,1.0,7.0,0.21
106523,hicksjo03,2019,SLN,NL,29,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106524,higasky01,2019,NYA,AL,18,56,8,12,5,0,3,11.0,0.0,0.0,0,26.0,0.0,0.0,0.0,1.0,1.0,0.214
106525,hildetr01,2019,MIN,AL,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106526,hillisa01,2019,COL,NL,27,77,13,21,4,2,7,13.0,2.0,0.0,9,23.0,0.0,1.0,0.0,0.0,1.0,0.273
106527,hillri01,2019,LAN,NL,13,18,0,3,1,0,0,1.0,0.0,0.0,1,9.0,0.0,0.0,1.0,0.0,0.0,0.167
106528,hillti01,2019,KCA,AL,46,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106529,hiranyo01,2019,ARI,NL,62,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
